----------------------------------------------------------
initial solve
optimisation failed with message Maximum number of function evaluations has been exceeded. after 574 iterations, 1600 evaluations
optimisation finished successfully after 76 iterations, 156 evaluations
random destroy transition at 559
optimisation finished successfully after 86 iterations, 182 evaluations
random create transition at 126
optimisation finished successfully after 96 iterations, 194 evaluations
random create transition at 560
optimisation finished successfully after 118 iterations, 241 evaluations
random destroy transition at 561
optimisation finished successfully after 92 iterations, 176 evaluations
random destroy transition at 562
optimisation finished successfully after 73 iterations, 183 evaluations
accept destroy segment 562
random destroy transition at 563
optimisation finished successfully after 59 iterations, 137 evaluations
accept destroy segment 563
random create transition at 564
optimisation finished successfully after 168 iterations, 307 evaluations
random destroy transition at 565
optimisation finished successfully after 64 iterations, 143 evaluations
accept destroy segment 565
random destroy transition at 566
optimisation finished successfully after 57 iterations, 138 evaluations
accept destroy segment 566
random destroy transition at 177
optimisation finished successfully after 108 iterations, 222 evaluations
accept destroy segment 177
random create transition at 178
random create transition at 567
optimisation finished successfully after 65 iterations, 157 evaluations
random destroy transition at 568
optimisation finished successfully after 122 iterations, 238 evaluations
random create transition at 569
optimisation finished successfully after 73 iterations, 192 evaluations
accept create segment at 569
random create transition at 570
optimisation finished successfully after 68 iterations, 170 evaluations
accept create segment at 570
random destroy transition at 572
optimisation finished successfully after 83 iterations, 174 evaluations
accept destroy segment 572
random destroy transition at 574
optimisation finished successfully after 74 iterations, 148 evaluations
random create transition at 575
optimisation finished successfully after 116 iterations, 220 evaluations
random destroy transition at 576
optimisation finished successfully after 44 iterations, 107 evaluations
accept destroy segment 576
random create transition at 264
optimisation finished successfully after 76 iterations, 166 evaluations
random create transition at 578
